************START OF FILE*****************
8	1	7.72096000000000	0	1	2	5	4
2	6	7.79878400000000	0	1	2	5	4
9	1	7.83155200000000	0	1	2	5	4
2	0	7.70048000000000	0	1	2	5	4
0	9	7.25401600000000	0	1	2	5	4
6	5	2.02010000000000	0	1	2	3	4
1	8	1.31654400000000	0	1	2	1	0
4	6	2.00980000000000	0	1	2	3	4
5	3	1.31200000000000	0	1	2	1	0
0	7	1.31820800000000	0	1	2	1	0
8	5	2.02380000000000	0	1	2	3	4
7	3	0.0175000000000000	0	1	5	3	4
9	4	0.0178000000000000	0	1	5	3	4
5	6	1.31475200000000	0	1	2	1	0
4	3	0.0172500000000000	0	1	5	3	4
6	9	1.99900000000000	0	1	2	3	4
1	3	7.67180800000000	0	1	2	5	4
8	2	7.77420800000000	0	1	2	5	4
1	5	7.94214400000000	0	1	2	5	4
4	9	1.31200000000000	0	1	2	1	0
5	8	2.02730000000000	0	1	2	3	4
4	0	1.30752000000000	0	1	2	1	0
2	9	0.0163000000000000	0	1	5	3	4
9	2	0.0147000000000000	0	1	5	3	4
2	3	0.0149500000000000	0	1	5	3	4
6	2	0.0160500000000000	0	1	5	3	4
6	4	0.0163000000000000	0	1	5	3	4
8	7	0.0183500000000000	0	1	5	3	4
1	9	7.60217600000000	0	1	2	5	4
4	5	1.32864000000000	0	1	2	1	0
5	4	2.02450000000000	0	1	2	3	4
0	6	7.96262400000000	0	1	2	5	4
7	0	7.81107200000000	0	1	2	5	4
9	5	2.01930000000000	0	1	2	3	4
3	5	1.31033600000000	0	1	2	1	0
7	9	1.98900000000000	0	1	2	3	4
1	6	0.0159500000000000	0	1	5	3	4
5	9	0.0153500000000000	0	1	5	3	4
3	0	1.31315200000000	0	1	2	1	0
4	7	2.01600000000000	0	1	2	3	4
2	8	2.02690000000000	0	1	2	3	4
6	7	7.66771200000000	0	1	2	5	4
8	6	2.02080000000000	0	1	2	3	4
7	2	1.30182400000000	0	1	2	1	0
0	5	0.0177000000000000	0	1	5	3	4
9	6	1.30828800000000	0	1	2	1	0
3	2	2.00890000000000	0	1	2	3	4
2	6	1.31750400000000	0	1	2	1	0
5	0	7.88889600000000	0	1	2	5	4
0	9	0.0166000000000000	0	1	5	3	4
6	5	1.30214400000000	0	1	2	1	0
4	6	0.0175500000000000	0	1	5	3	4
5	3	2.00220000000000	0	1	2	3	4
3	9	0.0166500000000000	0	1	5	3	4
8	5	1.32083200000000	0	1	2	1	0
7	3	7.65542400000000	0	1	2	5	4
9	4	1.99500000000000	0	1	2	3	4
5	6	7.59398400000000	0	1	2	5	4
6	9	1.32902400000000	0	1	2	1	0
1	3	1.31859200000000	0	1	2	1	0
7	8	2.04560000000000	0	1	2	3	4
4	9	7.63494400000000	0	1	2	5	4
5	8	1.31059200000000	0	1	2	1	0
4	0	2.01780000000000	0	1	2	3	4
2	9	2.02100000000000	0	1	2	3	4
5	1	1.31494400000000	0	1	2	1	0
6	2	7.68409600000000	0	1	2	5	4
6	4	7.58169600000000	0	1	2	5	4
8	7	1.99930000000000	0	1	2	3	4
7	5	7.72505600000000	0	1	2	5	4
4	5	7.61446400000000	0	1	2	5	4
5	4	1.30035200000000	0	1	2	1	0
3	6	8.14284800000000	0	1	2	5	4
7	5	0.0160500000000000	0	1	5	3	4
9	3	0.0150500000000000	0	1	5	3	4
7	0	0.0154000000000000	0	1	5	3	4
9	5	0.0176000000000000	0	1	5	3	4
3	5	2.01010000000000	0	1	2	3	4
6	8	1.31552000000000	0	1	2	1	0
4	2	1.30457600000000	0	1	2	1	0
5	9	7.71686400000000	0	1	2	5	4
3	0	7.69228800000000	0	1	2	5	4
4	7	1.31475200000000	0	1	2	1	0
9	8	7.94214400000000	0	1	2	5	4
2	8	0.0151500000000000	0	1	5	3	4
5	2	2.03460000000000	0	1	2	3	4
8	0	0.0172500000000000	0	1	5	3	4
8	1	1.32435200000000	0	1	2	1	0
1	7	0.0172000000000000	0	1	5	3	4
6	7	0.0144500000000000	0	1	5	3	4
8	6	0.0167000000000000	0	1	5	3	4
3	7	1.31481600000000	0	1	2	1	0
2	5	7.54073600000000	0	1	2	5	4
9	6	7.77830400000000	0	1	2	5	4
3	2	1.32256000000000	0	1	2	1	0
4	1	2.01650000000000	0	1	2	3	4
2	6	2.02560000000000	0	1	2	3	4
4	3	7.90937600000000	0	1	2	5	4
0	4	0.0173500000000000	0	1	5	3	4
4	6	8.07731200000000	0	1	2	5	4
3	9	7.91347200000000	0	1	2	5	4
1	0	7.81926400000000	0	1	2	5	4
8	5	7.95443200000000	0	1	2	5	4
9	4	1.31865600000000	0	1	2	1	0
0	8	0.0181000000000000	0	1	5	3	4
5	6	0.0169000000000000	0	1	5	3	4
3	4	2.01620000000000	0	1	2	3	4
1	3	2.00800000000000	0	1	2	3	4
7	8	1.30342400000000	0	1	2	1	0
2	4	1.31526400000000	0	1	2	1	0
4	9	0.0178000000000000	0	1	5	3	4
2	9	1.31187200000000	0	1	2	1	0
5	1	2.02700000000000	0	1	2	3	4
0	3	7.77420800000000	0	1	2	5	4
6	2	1.30848000000000	0	1	2	1	0
8	7	1.31436800000000	0	1	2	1	0
4	5	0.0171000000000000	0	1	5	3	4
7	8	7.55712000000000	0	1	2	5	4
3	6	0.0156000000000000	0	1	5	3	4
9	3	7.67590400000000	0	1	2	5	4
9	5	8.31078400000000	0	1	2	5	4
4	2	2.02130000000000	0	1	2	3	4
2	7	2.01520000000000	0	1	2	3	4
**************************END OF FILE**************************
